yyyy-mm-dd, hh:mm:ss.ss, lat, lon, depth, ML, Nsta, RMS, intensity, locality
1993-05-31, 16:12:18.3, 56.387, -4.012, 5.4, 0.0, , , ," COMRIE,TAYSIDE "
1993-06-02, 08:47:41.6, 55.197, -2.985, 6.9, 0.3, , , ," LANGHOLM,D & G "
1993-06-03, 04:09:54.9, 54.695, -2.449, 2.3, 1.0, , , ," MILBURN FOREST,CUMBRIA "
1993-06-09, 19:02:42.6, 57.290, -5.642, 0.2, -0.3, , , ," PLOCKTON,HIGHLAND "
1993-06-10, 11:30:14.3, 58.443, 0.294, 15.0, 1.8, , , ," NORTHERN NORTH SEA "
1993-06-10, 13:25:50.7, 52.957, -4.368, 22.2, 0.0, , , ," LLEYN PENINSULA "
1993-06-11, 01:54:09.7, 52.386, -3.010, 13.6, 0.4, , , ," KNIGHTON,POWYS "
1993-06-13, 05:22:55.3, 55.402, -5.251, 17.0, 1.3, , , ," ARRAN,STRATHCLYDE "
1993-06-13, 11:24:12.9, 56.185, -6.096, 4.9, 1.8, , , ," COLONSAY,STRATHCLYDE "
1993-06-13, 15:00:56.3, 49.050, -3.910, 16.4, 2.0, , , ," ENGLISH CHANNEL "
1993-06-14, 06:25:47.7, 55.087, -3.633, 3.1, 0.4, , , ," DUMFRIES,D & G "
1993-06-14, 07:37:30.8, 60.406, 2.178, 19.8, 2.3, , , ," NORTHERN NORTH SEA "
1993-06-15, 04:46:44.8, 56.135, -3.687, 0.4, 0.5, , , ," CLACKMANNAN,CENTRAL "
1993-06-15, 16:34:36.7, 57.062, -5.753, 5.7, 2.3, , , ," KNOYDART,HIGHLAND "
1993-06-19, 16:20:35.8, 52.860, -2.193, 10.9, 1.6, , , ," STAFFORD,STAFFORDSHIRE "
1993-06-22, 05:38:58.6, 53.190, -1.399, 0.3, 1.6, , , ," CLAY CROSS,DERBYSHIRE "
1993-06-22, 09:59:33.6, 52.959, -4.368, 23.4, 0.5, , , ," LLEYN PENINSULA "
1993-06-22, 20:11:46.6, 52.129, -2.831, 19.5, 0.3, , , ," WELLINGTON,HER & WOR "
1993-06-26, 05:42:20.0, 54.206, -2.858, 8.3, 3.0, , , 5 ," GRANGE-O-SANDS,CUMBRIA "
1993-06-26, 13:55:24.3, 62.639, 4.087, 15.0, 3.9, , , ," NORWEGIAN COAST "
1993-06-26, 21:15:35.7, 53.225, -2.991, 3.9, 1.2, , , ," CHESTER,CHESHIRE "
1993-06-28, 17:27:23.8, 61.647, 2.311, 10.2, 2.1, , , ," NORWEGIAN SEA "
1993-06-29, 00:45:58.2, 58.991, 1.392, 21.8, 2.8, , , ," NORTHERN NORTH SEA "
1993-06-29, 04:03:48.8, 53.036, -2.213, 4.1, 2.0, , , 5+ ," STOKE-ON-TRENT,STAFFS "
1993-06-30, 05:59:56.8, 53.313, -2.853, 8.9, 2.2, , , ," ELLESMERE PRT,CHESHIRE "
1993-07-02, 11:15:16.4, 57.187, -5.278, 6.7, 0.2, , , ," GLEN SHIEL,HIGHLAND "
1993-07-04, 01:56:32.7, 54.155, -1.473, 1.3, 1.9, , , ," RIPON,NORTH YORKSHIRE "
1993-07-05, 16:32:26.2, 54.247, -2.960, 19.1, -0.1, , , ," HAVERTHWAITE,CUMBRIA "
1993-07-06, 05:42:51.6, 52.272, -2.596, 13.4, 0.4, , , ," TENBURY WELLS,HER & WOR "
1993-07-07, 11:48:06.6, 55.551, 4.633, 0.3, 4.0, , , 4+ ," CENTRAL NORTH SEA "
1993-07-08, 06:18:35.3, 54.320, -3.119, 8.5, 1.5, , , 2+ ," CONISTON,CUMBRIA "
1993-07-08, 22:34:56.5, 55.921, -3.081, 2.4, 0.4, , , ," MUSSELBURGH,LOTHIAN "
1993-07-10, 17:21:28.0, 51.870, -4.920, 12.3, 1.7, , , ," HAVERFORDWEST,DYFED "
1993-07-12, 02:08:52.3, 57.213, -5.450, 5.7, 0.0, , , ," SHIEL BRIDGE,HIGHLAND "
1993-07-12, 04:20:39.5, 53.109, -1.790, 18.9, 2.2, , , ," HARTINGTON,DERBYSHIRE "
1993-07-12, 21:53:05.4, 53.742, 1.370, 7.4, 2.9, , , ," SOUTHERN NORTH SEA "
1993-07-13, 18:29:03.8, 50.109, -5.178, 6.4, 1.4, , , ," CONSTANTINE,CORNWALL "
1993-07-13, 18:30:20.8, 50.111, -5.180, 6.9, 0.0, , , ," CONSTANTINE,CORNWALL "
1993-07-13, 19:00:58.2, 50.109, -5.176, 7.0, 0.6, , , ," CONSTANTINE,CORNWALL "
1993-07-15, 03:44:20.2, 55.927, -3.075, 1.3, 0.7, , , ," MUSSELBURGH,LOTHIAN "
1993-07-16, 20:00:13.1, 55.924, -3.069, 0.6, 0.6, , , ," MUSSELBURGH,LOTHIAN "
1993-07-17, 11:06:51.8, 54.189, -2.373, 4.7, 1.4, , , ," CHAPEL-LE-DALE,N YORKS "
1993-07-18, 00:37:19.6, 50.110, -5.180, 6.7, 0.9, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 00:38:50.6, 50.111, -5.183, 6.8, -0.2, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 00:45:49.4, 50.110, -5.176, 7.0, 0.3, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 00:46:49.1, 50.108, -5.175, 7.0, 0.1, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 00:47:40.3, 50.110, -5.178, 6.8, -0.6, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 01:27:20.6, 50.110, -5.179, 7.1, 0.2, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 02:14:41.1, 50.110, -5.179, 7.1, -0.1, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 02:18:04.6, 50.109, -5.177, 7.2, 0.0, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 05:52:41.2, 50.110, -5.175, 7.1, -0.4, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 05:52:49.5, 50.110, -5.177, 7.1, 0.2, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 05:53:06.0, 50.110, -5.174, 7.0, -0.3, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 07:22:25.5, 50.110, -5.170, 7.1, -0.3, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 07:50:24.2, 50.109, -5.177, 7.2, 0.1, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 08:37:46.7, 50.108, -5.177, 7.0, 0.6, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 08:38:09.5, 50.109, -5.171, 7.2, -0.5, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 10:11:34.2, 50.110, -5.181, 7.3, 0.3, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 10:11:41.5, 50.109, -5.183, 7.3, 0.2, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 10:12:37.1, 50.109, -5.180, 6.9, 0.6, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 11:16:00.4, 50.110, -5.173, 7.1, -0.2, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 11:15:34.9, 50.109, -5.177, 7.0, 0.3, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 11:48:05.2, 50.109, -5.181, 7.1, 0.5, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 16:23:32.0, 50.110, -5.175, 7.2, -0.3, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 16:26:01.6, 50.110, -5.180, 6.9, 0.7, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 17:09:00.4, 50.109, -5.180, 6.8, 1.8, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 17:09:45.3, 50.108, -5.176, 6.9, 1.2, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 19:37:39.9, 50.110, -5.175, 7.5, -0.3, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 20:06:10.0, 50.109, -5.179, 7.2, 0.2, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 20:57:05.0, 50.109, -5.178, 7.1, 0.0, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 20:57:05.0, 50.109, -5.178, 7.1, 0.0, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 21:05:24.0, 50.109, -5.180, 6.9, 0.2, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 21:42:02.0, 50.109, -5.179, 7.1, 0.0, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 21:48:11.3, 50.110, -5.180, 7.3, -0.4, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 22:00:42.5, 50.110, -5.180, 7.4, -0.8, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 22:00:46.0, 50.110, -5.179, 7.0, 0.1, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 22:54:50.2, 50.109, -5.181, 6.9, 0.0, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 23:24:34.6, 50.111, -5.180, 6.9, 0.2, , , ," CONSTANTINE,CORNWALL "
1993-07-18, 23:54:58.4, 50.111, -5.178, 7.2, 0.2, , , ," CONSTANTINE,CORNWALL "
1993-07-19, 01:11:54.4, 50.110, -5.180, 7.2, -0.5, , , ," CONSTANTINE,CORNWALL "
1993-07-19, 02:20:28.9, 50.110, -5.170, 6.9, -0.5, , , ," CONSTANTINE,CORNWALL "
1993-07-19, 04:35:12.7, 50.109, -5.178, 7.0, 0.9, , , ," CONSTANTINE,CORNWALL "
1993-07-19, 04:53:50.5, 50.109, -5.181, 7.2, 0.1, , , ," CONSTANTINE,CORNWALL "
1993-07-19, 05:12:02.2, 50.110, -5.178, 6.7, -0.6, , , ," CONSTANTINE,CORNWALL "
1993-07-19, 06:20:29.7, 50.110, -5.174, 7.5, -0.3, , , ," CONSTANTINE,CORNWALL "
1993-07-19, 07:53:01.5, 50.110, -5.177, 7.4, -0.2, , , ," CONSTANTINE,CORNWALL "
1993-07-19, 09:55:49.0, 50.110, -5.170, 7.3, -0.2, , , ," CONSTANTINE,CORNWALL "
1993-07-19, 16:26:53.6, 50.110, -5.174, 7.2, -0.2, , , ," CONSTANTINE,CORNWALL "
1993-07-19, 17:24:05.3, 50.109, -5.179, 7.0, 1.0, , , ," CONSTANTINE,CORNWALL "
1993-07-19, 17:26:44.3, 50.080, -5.180, 4.9, -0.3, , , ," CONSTANTINE,CORNWALL "
1993-07-19, 17:44:08.2, 50.110, -5.176, 7.4, -0.4, , , ," CONSTANTINE,CORNWALL "
1993-07-20, 00:17:35.0, 50.110, -5.180, 7.2, 0.1, , , ," CONSTANTINE,CORNWALL "
1993-07-20, 00:17:45.8, 50.110, -5.177, 7.5, -0.5, , , ," CONSTANTINE,CORNWALL "
1993-07-20, 00:17:57.0, 50.110, -5.179, 7.1, 0.3, , , ," CONSTANTINE,CORNWALL "
1993-07-20, 03:34:26.7, 50.110, -5.183, 6.9, -0.1, , , ," CONSTANTINE,CORNWALL "
1993-07-20, 03:48:24.8, 52.937, -5.487, 7.6, 1.6, , , ," IRISH SEA "
1993-07-20, 11:36:33.3, 50.109, -5.178, 6.8, 1.0, , , ," CONSTANTINE,CORNWALL "
1993-07-20, 11:36:38.8, 50.111, -5.181, 6.7, 0.4, , , ," CONSTANTINE,CORNWALL "
1993-07-20, 11:37:11.4, 50.111, -5.179, 7.4, 0.2, , , ," CONSTANTINE,CORNWALL "
1993-07-20, 12:54:00.7, 50.111, -5.186, 6.8, 0.1, , , ," CONSTANTINE,CORNWALL "
1993-07-20, 14:31:58.1, 50.110, -5.180, 7.2, -0.1, , , ," CONSTANTINE,CORNWALL "
1993-07-20, 16:50:10.7, 50.109, -5.178, 6.8, 1.2, , , ," CONSTANTINE,CORNWALL "
1993-07-20, 23:38:56.4, 50.111, -5.184, 7.2, -0.3, , , ," CONSTANTINE,CORNWALL "
1993-07-20, 23:48:43.4, 50.110, -5.180, 7.1, -0.4, , , ," CONSTANTINE,CORNWALL "
1993-07-22, 07:50:39.8, 57.309, -6.067, 3.3, 0.0, , , ," SKYE,HIGHLAND "
1993-07-24, 13:26:33.2, 51.839, -2.886, 9.2, 0.1, , , ," ABERGAVENNY,GWENT "
1993-07-25, 11:12:28.9, 52.726, -4.392, 11.2, 0.3, , , ," CARDIGAN BAY,WALES "
1993-07-25, 12:41:20.5, 56.221, -5.155, 0.5, 0.7, , , ," INVERARAY,STRATHCLYDE "
1993-07-27, 04:03:36.2, 57.502, -5.375, 4.0, 1.3, , , ," GLEN CARRON,HIGHLAND "
1993-07-27, 06:07:35.9, 53.256, 3.763, 0.3, 2.9, , , ," SOUTHERN NORTH SEA "
1993-07-28, 03:52:40.0, 51.564, -2.296, 8.6, 1.9, , , ," CHIPPING SODBURY,AVON "
1993-07-30, 22:34:12.4, 50.109, -5.181, 7.8, 0.4, , , ," CONSTANTINE,CORNWALL "
1993-07-30, 22:39:54.6, 55.935, -3.062, 2.7, 0.2, , , ," MUSSELBURGH,LOTHIAN "
1993-08-01, 13:40:38.7, 53.278, -4.621, 11.3, 0.0, , , ," HOLY ISLAND,GWYNEDD "
1993-08-03, 21:22:05.4, 56.389, -6.225, 5.0, 1.2, , , ," MULL,STRATHCLYDE "
1993-08-06, 11:13:39.9, 52.410, -2.173, 7.6, 1.0, , , ," WEST HAGLEY,W MIDLANDS "
1993-08-07, 02:07:03.3, 50.594, -4.723, 3.1, 0.2, , , ," TINTAGEL,CORNWALL "
1993-08-07, 03:50:09.9, 49.556, -4.963, 1.1, 1.0, , , ," LIZARD POINT,CORNWALL "
1993-08-07, 14:12:28.8, 56.127, -3.732, 0.3, 0.8, , , ," CLACKMANNAN,CENTRAL "
1993-08-07, 14:12:34.2, 56.135, -3.737, 0.3, 1.0, , , ," CLACKMANNAN,CENTRAL "
1993-08-07, 23:34:37.7, 53.496, -2.333, 19.6, 1.6, , , ," SALFORD,GTR MANCHESTER "
1993-08-08, 11:59:19.2, 55.465, -5.099, 7.6, 1.6, , , ," ARRAN,STRATHCLYDE "
1993-08-11, 03:36:01.6, 54.496, -3.255, 8.2, -0.2, , , ," BUTTERMERE,CUMBRIA "
1993-08-11, 23:08:21.2, 55.368, -1.519, 4.0, 1.7, , , ," AMBLE,NORTHUMBERLAND "
1993-08-12, 16:39:39.2, 54.583, -3.779, 5.2, 1.3, , , ," WHITEHAVEN,CUMBRIA "
1993-08-13, 16:43:42.7, 50.110, -5.180, 5.6, 0.8, , , ," CONSTANTINE,CORNWALL "
1993-08-13, 20:45:06.3, 50.103, -5.169, 5.1, 0.0, , , ," CONSTANTINE,CORNWALL "
1993-08-14, 05:20:05.9, 50.110, -5.176, 5.3, 0.4, , , ," CONSTANTINE,CORNWALL "
1993-08-14, 17:57:55.5, 50.109, -5.176, 5.5, 0.1, , , ," CONSTANTINE,CORNWALL "
1993-08-14, 19:14:56.1, 52.889, -3.502, 9.9, 0.9, , , ," BALA,GWYNEDD "
1993-08-17, 08:25:54.2, 52.927, -4.354, 13.1, 0.3, , , ," NR PWLLHELI,GWYNEDD "
1993-08-17, 19:06:34.7, 57.014, -5.766, 6.9, -0.2, , , ," MALLAIG,HIGHLAND "
1993-08-18, 02:38:03.2, 56.129, -3.730, 0.8, 0.7, , , ," CLACKMANNAN,CENTRAL "
1993-08-19, 19:45:54.7, 54.640, -3.274, 13.0, 0.7, , , ," COCKERMOUTH,CUMBRIA "
1993-08-19, 20:23:30.5, 54.634, -3.283, 10.1, 0.4, , , ," COCKERMOUTH,CUMBRIA "
1993-08-27, 08:49:02.2, 51.892, -2.239, 21.9, 0.9, , , ," GLOUCESTER,GL'SHIRE "
1993-08-28, 12:30:48.6, 57.332, -6.102, 3.8, 0.4, , , ," SKYE,HIGHLAND "
1993-08-30, 05:15:56.0, 59.031, 1.624, 22.3, 1.9, , , ," NORTHERN NORTH SEA "
1993-08-31, 01:39:49.3, 57.270, -5.446, 2.3, -0.1, , , ," LOCH DUICH,HIGHLAND "
1993-08-31, 02:01:59.9, 54.795, -3.893, 7.8, 0.8, , , ," DUNDRENNAN,D & G "
1993-09-01, 19:26:06.2, 50.111, -5.179, 7.2, -0.2, , , ," CONSTANTINE,CORNWALL "
1993-09-03, 21:10:19.7, 52.150, -2.466, 18.3, 0.4, , , ," BROMYARD,HER & WOR "
1993-09-04, 06:13:48.3, 57.033, -5.793, 3.8, 0.3, , , ," MALLAIG,HIGHLAND "
1993-09-04, 06:45:28.9, 57.032, -5.789, 2.0, 0.3, , , ," MALLAIG,HIGHLAND "
1993-09-04, 07:14:55.1, 57.030, -5.784, 2.6, 2.7, , , 3+ ," MALLAIG,HIGHLAND "
1993-09-04, 07:16:29.1, 57.029, -5.778, 2.4, 0.7, , , ," MALLAIG,HIGHLAND "
1993-09-04, 08:04:44.9, 57.031, -5.777, 2.8, 0.4, , , ," MALLAIG,HIGHLAND "
1993-09-04, 10:23:00.8, 57.024, -5.774, 3.4, 0.1, , , ," MALLAIG,HIGHLAND "
1993-09-04, 10:32:23.6, 57.033, -5.784, 2.8, 0.2, , , ," MALLAIG,HIGHLAND "
1993-09-04, 18:04:42.6, 57.029, -5.784, 3.3, 0.1, , , ," MALLAIG,HIGHLAND "
1993-09-05, 09:48:19.3, 57.027, -5.780, 2.7, 2.0, , , ," MALLAIG,HIGHLAND "
1993-09-06, 02:28:31.8, 53.069, 2.546, 3.8, 2.3, , , ," SOUTHERN NORTH SEA "
1993-09-06, 02:47:04.7, 53.070, -1.020, 0.3, 2.0, , , ," OXTON,NOTTINGHAMSHIRE "
1993-09-06, 16:49:55.7, 57.026, -5.765, 3.1, 0.1, , , ," MALLAIG,HIGHLAND "
1993-09-07, 01:14:19.8, 57.026, -5.775, 2.9, 0.1, , , ," MALLAIG,HIGHLAND "
1993-09-07, 02:19:34.1, 56.124, -3.727, 0.7, 1.2, , , ," CLACKMANNAN,CENTRAL "
1993-09-10, 22:54:47.6, 55.239, -3.491, 4.5, -0.1, , , ," JOHNSTONEBRIDGE,D & G "
1993-09-11, 05:25:37.3, 57.024, -5.790, 2.9, 0.7, , , ," MALLAIG,HIGHLAND "
1993-09-11, 06:25:03.7, 55.239, -3.491, 4.5, 0.0, , , ," JOHNSTONEBRIDGE,D & G "
1993-09-11, 13:01:12.7, 57.023, -5.764, 4.0, 0.6, , , ," MALLAIG,HIGHLAND "
1993-09-12, 12:38:10.4, 52.111, -3.360, 15.8, 0.7, , , ," BUILTH WELLS,POWYS "
1993-09-12, 20:42:36.1, 57.023, -5.763, 2.5, 0.6, , , ," MALLAIG,HIGHLAND "
1993-09-13, 18:48:13.5, 55.237, -3.495, 3.8, 0.6, , , ," JOHNSTONEBRIDGE,D & G "
1993-09-13, 19:02:55.6, 52.021, -3.522, 14.5, 1.3, , , ," BRECON,POWYS "
1993-09-14, 16:15:04.3, 56.126, -3.743, 2.0, 0.9, , , ," CLACKMANNAN,CENTRAL "
1993-09-15, 03:15:57.1, 57.027, -5.774, 3.7, 0.1, , , ," MALLAIG,HIGHLAND "
1993-09-15, 12:58:47.6, 57.610, -4.894, 3.6, 1.2, , , ," LOCH FANNICH,HIGHLAND "
1993-09-16, 01:49:10.1, 53.441, 2.520, 7.8, 2.8, , , ," SOUTHERN NORTH SEA "
1993-09-16, 13:26:31.1, 52.311, -2.734, 14.0, 1.9, , , ," LUDLOW,SHROPSHIRE "
1993-09-16, 22:16:35.8, 55.239, -3.488, 4.3, 0.4, , , ," JOHNSTONEBRIDGE,D & G "
1993-09-17, 01:39:54.5, 52.311, -2.732, 14.7, 2.4, , , ," LUDLOW,SHROPSHIRE "
1993-09-17, 05:29:00.7, 57.033, -5.778, 2.5, 0.3, , , ," MALLAIG,HIGHLAND "
1993-09-17, 05:57:52.6, 50.242, -6.650, 2.4, 1.8, , , ," NW SCILLY IS,CORNWALL "
1993-09-17, 10:08:21.8, 57.026, -5.757, 3.0, 0.4, , , ," MALLAIG,HIGHLAND "
1993-09-17, 12:19:05.8, 52.740, -4.960, 13.9, 0.5, , , ," IRISH SEA "
1993-09-18, 03:14:15.3, 56.122, -3.724, 2.6, 0.8, , , ," CLACKMANNAN,CENTRAL "
1993-09-21, 02:00:51.0, 56.127, -3.731, 0.9, 0.5, , , ," CLACKMANNAN,CENTRAL "
1993-09-21, 03:58:48.2, 52.169, -2.498, 15.3, 0.5, , , ," BROMYARD,HER & WOR "
1993-09-21, 07:25:44.9, 52.160, -2.474, 14.6, 1.1, , , ," BROMYARD,HER & WOR "
1993-09-21, 09:17:06.8, 53.041, -2.198, 4.4, 1.5, , , ," STOKE-ON-TRENT,STAFFS "
1993-09-22, 01:00:55.6, 53.121, -1.059, 1.0, 1.3, , , ," BILSTHORPE,NOTTS "
1993-09-23, 00:54:22.2, 56.062, -3.986, 3.7, 0.3, , , ," BANNOCKBURN,CENTRAL "
1993-09-23, 02:37:44.8, 56.129, -3.730, 0.6, 1.2, , , ," CLACKMANNAN,CENTRAL "
1993-09-23, 02:44:13.8, 56.128, -3.738, 1.2, 0.6, , , ," CLACKMANNAN,CENTRAL "
1993-09-23, 17:21:55.3, 55.236, -3.489, 4.5, -0.2, , , ," JOHNSTONEBRIDGE,D & G "
1993-09-23, 18:36:25.5, 55.236, -3.488, 4.2, -0.1, , , ," JOHNSTONEBRIDGE,D & G "
1993-09-23, 19:04:36.6, 57.028, -5.791, 2.8, 0.2, , , ," MALLAIG,HIGHLAND "
1993-09-23, 19:55:56.5, 55.237, -3.490, 3.9, 0.2, , , ," JOHNSTONEBRIDGE,D & G "
1993-09-24, 10:54:28.0, 57.022, -5.772, 2.8, 0.4, , , ," MALLAIG,HIGHLAND "
1993-09-24, 10:58:46.3, 57.027, -5.779, 2.5, 0.1, , , ," MALLAIG,HIGHLAND "
1993-09-24, 11:00:47.7, 57.026, -5.785, 2.2, 0.7, , , ," MALLAIG,HIGHLAND "
1993-09-24, 11:45:32.2, 53.317, -1.706, 2.2, 1.4, , , ," BAKEWELL,DERBYSHIRE "
1993-09-25, 01:42:03.8, 57.538, -5.353, 4.0, 1.7, , , 2+ ," COULIN FOREST,HIGHLAND "
1993-09-25, 09:56:03.0, 54.739, -2.758, 3.5, 0.9, , , ," PLUMPTON,CUMBRIA "
1993-09-26, 21:46:17.1, 52.356, -1.850, 9.4, 1.3, , , ," BIRMINGHAM,W MIDLANDS "
1993-09-27, 03:55:07.5, 55.238, -3.490, 4.2, 0.6, , , ," JOHNSTONEBRIDGE,D & G "
1993-09-27, 03:55:32.5, 55.243, -3.492, 6.1, 0.2, , , ," JOHNSTONEBRIDGE,D & G "
1993-09-27, 04:39:03.6, 55.239, -3.492, 4.7, -0.2, , , ," JOHNSTONEBRIDGE,D & G "
1993-09-27, 09:39:01.1, 55.237, -3.487, 5.4, -0.2, , , ," JOHNSTONEBRIDGE,D & G "
1993-09-27, 13:54:12.6, 52.309, -2.737, 13.9, 1.5, , , ," LUDLOW,SHROPSHIRE "
1993-09-28, 00:36:03.0, 53.380, -4.448, 14.3, 0.6, , , ," ANGLESEY,GWYNEDD "
1993-09-28, 12:59:36.5, 58.361, 1.418, 11.2, 2.0, , , ," NORTHERN NORTH SEA "
1993-09-30, 06:34:09.4, 56.067, -4.715, 4.6, 0.8, , , ," GLEN FRUIN,STRATHCLYDE "
1993-09-30, 21:33:07.1, 56.596, -5.077, 7.1, 1.1, , , ," GLEN ETIVE,HIGHLAND "
1993-10-01, 07:14:01.3, 52.974, -4.407, 20.7, 0.4, , , ," LLEYN PENINSULA "
1993-10-02, 23:28:43.8, 54.326, -3.228, 13.4, 0.9, , , ," DUNNERDALE,CUMBRIA "
1993-10-04, 20:21:48.0, 61.810, 1.510, 1.4, 2.2, , , ," NORWEGIAN SEA "
1993-10-05, 02:05:14.8, 52.773, -2.115, 8.6, 2.2, , , ," STAFFORD,STAFFORDSHIRE "
1993-10-08, 06:46:48.3, 56.279, -5.196, 0.6, 1.3, , , ," LOCH AWE,STRATHCLYDE "
1993-10-11, 09:43:33.9, 53.153, -3.710, 10.3, 2.3, , , 3+ ," BETWS-Y-COED,GWYNEDD "
1993-10-11, 22:54:01.2, 56.526, -5.699, 2.4, 1.3, , , ," LOCHALINE,STRATHCLYDE "
1993-10-20, 02:33:20.0, 53.443, -1.230, 0.2, 1.5, , , ," MALTBY,S,YORKSHIRE "
1993-10-20, 22:11:23.2, 55.897, -3.059, 0.1, 0.1, , , ," DALKEITH,LOTHIAN "
1993-10-24, 00:31:43.5, 55.869, -3.094, 0.1, -0.1, , , ," BONNYRIGG,LOTHIAN "
1993-10-24, 05:07:02.0, 50.646, -4.071, 4.4, 1.4, , , ," OKEHAMPTON,DEVON "
1993-10-24, 22:09:09.3, 52.536, -3.446, 20.9, 1.7, , , ," NEWTOWN,POWYS "
1993-10-28, 17:06:40.3, 52.870, -2.818, 1.6, 1.2, , , ," WHITCHURCH,STAFFS "
1993-10-29, 14:17:49.9, 55.342, -2.264, 12.4, 1.3, , , ," BYRNESS,NORTHUMBERLAND "
1993-11-02, 00:23:36.6, 55.992, -5.561, 8.5, 0.8, , , ," KNAPDALE,STRATHCLYDE "
1993-11-02, 16:34:02.3, 56.027, -3.641, 6.1, 0.7, , , ," BO'NESS,CENTRAL "
1993-11-03, 21:38:37.0, 57.563, -5.202, 6.6, 0.3, , , ," GLEN CARRON,HIGHLAND "
1993-11-10, 01:38:40.8, 56.129, -3.732, 1.0, 0.8, , , ," CLACKMANNAN,CENTRAL "
1993-11-11, 17:52:46.4, 53.322, -0.968, 0.0, 2.2, , , 5+ ," RANSKILL,NOTTS "
1993-11-12, 06:24:19.6, 50.224, -5.268, 1.4, 0.8, , , ," CAMBORNE,CORNWALL "
1993-11-13, 11:10:38.3, 56.820, -5.896, 6.1, 1.1, , , ," LOCH MOIDART,HIGHLAND "
1993-11-13, 19:54:39.5, 55.326, -2.300, 8.6, 1.0, , , ," BYRNESS,NORTHUMBERLAND "
1993-11-15, 00:48:55.8, 54.248, -0.372, 31.0, 2.0, , , ," SCARBOROUGH,N YORKS "
1993-11-15, 07:33:33.7, 56.547, -4.308, 2.5, 1.1, , , ," GLEN LYON,TAYSIDE "
1993-11-17, 04:26:00.2, 56.141, -3.724, 0.3, 0.5, , , ," CLACKMANNAN,CENTRAL "
1993-11-17, 09:49:01.8, 56.129, -3.728, 0.6, 0.8, , , ," CLACKMANNAN,CENTRAL "
1993-11-18, 01:52:04.4, 56.121, -3.731, 1.4, 0.8, , , ," CLACKMANNAN,CENTRAL "
1993-11-21, 05:54:05.9, 56.339, -5.176, 5.9, 1.1, , , ," LOCH AWE,STRATHCLYDE "
1993-11-23, 21:11:00.9, 56.128, -3.729, 1.9, 0.9, , , ," CLACKMANNAN,CENTRAL "
1993-11-27, 02:05:46.0, 54.174, -3.107, 12.8, 0.0, , , ," ULVERSTON,CUMBRIA "
1993-11-27, 19:56:06.5, 53.132, -4.394, 10.3, 0.2, , , ," CAERNARVON BAY,GWYNEDD "
1993-12-05, 16:40:55.3, 56.105, -4.717, 6.9, 0.8, , , ," GLEN LUSS,STRATHCLYDE "
1993-12-11, 22:41:39.8, 56.311, -5.971, 6.8, 1.3, , , ," MULL,STRATHCLYDE "
1993-12-13, 04:05:13.1, 57.623, -5.126, 5.8, 0.6, , , ," KINLOCHEWE,HIGHLAND "
1993-12-13, 08:59:53.9, 55.160, 4.545, 20.4, 3.4, , , ," CENTRAL NORTH SEA "
1993-12-14, 02:17:24.0, 55.370, -1.338, 0.7, 1.5, , , ," AMBLE,NORTHUMBERLAND "
1993-12-15, 15:30:43.0, 51.668, -3.262, 5.0, 1.3, , , ," BARGOED,MID GLAMORGAN "
1993-12-16, 11:05:20.5, 56.963, -4.496, 2.6, 1.9, , , ," LOCH LAGGAN,HIGHLAND "
1993-12-19, 10:02:46.9, 55.854, -3.113, 0.5, 0.4, , , ," ROSEWELL,LOTHIAN "
